date,gdp,orders,employment,consumer_sentiment,unemploy_claims,bus_outlook,auto_sales,construction,itrade,wtrade,Export,Import
2000-03-31,10002.2,,409858.0,110.13333333333333,3716000.0,15.033333333333331,56.379000000000005,,-85261.0,690683.0,99.60000000000001,99.13333333333333
2000-06-30,10247.7,,410840.0,108.76666666666667,3651000.0,8.833333333333334,53.478,,-89554.0,702995.0,100.10000000000001,99.16666666666667
2000-09-30,10318.2,,410086.0,107.46666666666665,4227000.0,9.166666666666666,53.501,,-96344.0,708091.0,100.06666666666666,100.73333333333333
2000-12-31,10435.7,,412024.0,103.93333333333334,4271000.0,0.36666666666666653,50.370000000000005,,-98525.0,715345.0,100.23333333333333,100.96666666666665
2001-03-31,10470.2,,413173.0,92.26666666666667,4781000.0,-28.933333333333334,52.726,,-97313.0,710639.0,100.16666666666667,99.56666666666666
2001-06-30,10599.0,,411264.0,91.0,5151000.0,-9.866666666666667,51.212,,-86766.0,697450.0,99.63333333333333,97.8
2001-09-30,10598.0,,410158.0,88.56666666666666,5359000.0,-12.966666666666669,49.176,,-88214.0,695218.0,98.93333333333334,96.0
2001-12-31,10660.5,,408677.0,85.13333333333334,5797000.0,-17.433333333333334,56.551,,-88080.0,682611.0,97.89999999999999,92.46666666666665
2002-03-31,10783.5,,408316.0,93.13333333333333,5307000.0,11.299999999999999,50.934,79293.0,-93340.0,688930.0,97.46666666666665,92.0
2002-06-30,10887.5,,409080.0,94.10000000000001,5289000.0,14.366666666666665,50.818,71544.0,-102722.0,706378.0,98.0,94.26666666666667
2002-09-30,10984.0,,410420.0,87.26666666666665,5150000.0,2.966666666666667,53.260999999999996,63095.0,-106387.0,718289.0,98.53333333333335,94.93333333333334
2002-12-31,11061.4,,409955.0,83.83333333333333,5248000.0,2.3333333333333335,50.644999999999996,62296.0,-118218.0,720902.0,98.7,95.10000000000001
2003-03-31,11174.1,,412333.0,79.96666666666667,5361000.0,0.0,49.289,60292.0,-125043.0,736229.0,99.36666666666667,98.16666666666667
2003-06-30,11312.8,,412967.0,89.26666666666667,5552000.0,-1.2,50.234,65354.0,-122779.0,729424.0,99.60000000000001,95.83333333333333
2003-09-30,11566.7,,412632.0,89.3,5229000.0,16.166666666666668,52.665000000000006,65465.0,-123055.0,744999.0,99.53333333333335,96.53333333333335
2003-12-31,11772.2,,414819.0,91.96666666666665,4776000.0,27.2,51.409,66279.0,-125365.0,766772.0,100.43333333333334,96.86666666666667
2004-03-31,11923.4,,415467.0,98.0,4612000.0,31.133333333333336,50.974000000000004,65440.0,-135951.0,795278.0,102.23333333333333,99.53333333333335
2004-06-30,12112.8,,416706.0,93.33333333333333,4470000.0,30.599999999999998,51.257,64437.0,-149004.0,821878.0,103.73333333333333,101.33333333333333
2004-09-30,12305.3,,418616.0,95.60000000000001,4427000.0,26.433333333333337,52.341,68199.0,-156939.0,835624.0,103.7,103.26666666666665
2004-12-31,12527.2,,420088.0,93.86666666666667,4286000.0,23.833333333333332,52.977999999999994,81414.0,-168943.0,862800.0,104.63333333333333,105.10000000000001
2005-03-31,12767.3,,421284.0,94.06666666666666,4292000.0,16.566666666666666,51.188,84553.0,-167418.0,882157.0,105.89999999999999,105.96666666666665
2005-06-30,12922.7,,424577.0,90.2,4227000.0,11.066666666666668,53.652,82882.0,-171504.0,892798.0,106.76666666666667,108.63333333333333
2005-09-30,13142.6,,426861.0,87.5,4416000.0,8.799999999999999,55.480000000000004,86255.0,-181929.0,920389.0,106.96666666666665,112.33333333333333
2005-12-31,13324.2,,427799.0,82.43333333333334,4612000.0,9.333333333333334,49.034,89160.0,-195694.0,948211.0,107.86666666666667,113.03333333333335
2006-03-31,13599.2,,430348.0,88.93333333333334,3553000.0,11.799999999999999,52.112,90980.0,-191670.0,963391.0,108.63333333333333,113.06666666666666
2006-06-30,13753.4,,432203.0,83.8,4071000.0,13.199999999999998,50.756,97809.0,-191219.0,984090.0,110.39999999999999,116.53333333333335
2006-09-30,13870.2,,433642.0,84.03333333333335,4432000.0,5.233333333333333,51.093999999999994,103457.0,-200281.0,998842.0,111.8,117.73333333333333
2006-12-31,14039.6,,436818.0,92.46666666666665,4187000.0,1.6666666666666667,50.629,98495.0,-180360.0,999691.0,111.89999999999999,114.06666666666666
2007-03-31,14215.7,,438405.0,92.2,4107000.0,4.6000000000000005,50.503,103042.0,-178675.0,1015866.0,113.86666666666667,114.56666666666666
2007-06-30,14402.1,,437552.0,86.89999999999999,4074000.0,7.966666666666666,49.455,109915.0,-180064.0,1050552.0,115.56666666666666,118.7
2007-09-30,14564.1,,437831.0,85.73333333333335,4100000.0,4.6000000000000005,48.748000000000005,130550.0,-175619.0,1058549.0,116.36666666666667,121.46666666666665
2007-12-31,14715.1,,438814.0,77.5,4398000.0,3.033333333333333,48.839,142533.0,-176639.0,1096167.0,118.53333333333335,126.13333333333333
2008-03-31,14706.5,,438620.0,72.89999999999999,4559000.0,-17.8,46.31,146243.0,-185765.0,1128746.0,122.10000000000001,130.73333333333332
2008-06-30,14865.7,,437777.0,59.6,4805000.0,-18.066666666666666,43.679,158285.0,-186932.0,1180625.0,125.10000000000001,141.33333333333334
2008-09-30,14899.0,,435811.0,64.83333333333333,5613000.0,-10.566666666666666,40.086,165015.0,-189676.0,1176051.0,126.26666666666667,142.76666666666668
2008-12-31,14608.2,,432271.0,57.666666666666664,6756000.0,-38.666666666666664,31.842,176786.0,-149979.0,1021858.0,118.83333333333333,121.36666666666667
2009-03-31,14430.9,,424499.0,58.26666666666667,8073000.0,-35.03333333333333,28.756999999999998,196283.0,-98313.0,933258.0,116.13333333333333,113.2
2009-06-30,14381.2,,420913.0,68.2,7964000.0,-15.799999999999999,29.704,187927.0,-83465.0,930551.0,116.83333333333333,117.2
2009-09-30,14448.9,,418211.0,68.39999999999999,7252000.0,5.833333333333333,35.855000000000004,167195.0,-100228.0,963554.0,117.8,120.56666666666666
2009-12-31,14651.2,,415104.0,70.16666666666667,6545000.0,14.833333333333334,32.901,146922.0,-112765.0,1002455.0,118.83333333333333,123.60000000000001
2010-03-31,14764.6,,415770.0,73.86666666666666,6223000.0,13.700000000000001,32.980000000000004,140720.0,-119518.0,1043711.0,120.73333333333333,126.0
2010-06-30,14980.2,,417679.0,73.93333333333334,6015000.0,17.733333333333334,35.082,132808.0,-130900.0,1072108.0,122.60000000000001,126.53333333333335
2010-09-30,15141.6,,418013.0,68.3,6010000.0,5.266666666666667,35.884,119047.0,-131563.0,1087453.0,122.89999999999999,125.53333333333335
2010-12-31,15309.5,,417464.0,71.26666666666667,5620000.0,11.600000000000001,37.319,103723.0,-121108.0,1131786.0,126.26666666666667,129.1
2011-03-31,15351.4,34.7,418283.0,73.06666666666666,5364000.0,27.266666666666666,39.146,99180.0,-137189.0,1188632.0,130.86666666666667,135.86666666666667
2011-06-30,15557.5,61.0,418594.0,71.86666666666666,5466000.0,6.2,37.492,114621.0,-140291.0,1215834.0,134.20000000000002,142.73333333333332
2011-09-30,15647.7,-12.000000000000002,419649.0,59.666666666666664,5372000.0,-7.7,38.68,131602.0,-134599.0,1236498.0,134.63333333333333,142.0
2011-12-31,15842.3,34.099999999999994,422096.0,64.8,5454000.0,4.2,41.271,138660.0,-142445.0,1252275.0,132.46666666666667,141.86666666666665
2012-03-31,16068.8,116.10000000000001,425478.0,75.5,4797000.0,8.866666666666667,43.964,135644.0,-142655.0,1291919.0,133.23333333333332,142.86666666666665
2012-06-30,16207.1,39.7,426496.0,76.3,4917000.0,-2.6,43.732,141780.0,-134889.0,1298094.0,133.46666666666667,141.6
2012-09-30,16319.5,23.5,427627.0,74.96666666666665,4892000.0,-5.033333333333333,43.923,145112.0,-125230.0,1295403.0,133.36666666666667,139.29999999999998
2012-12-31,16420.4,36.9,430094.0,79.39999999999999,4874000.0,-3.0999999999999996,45.748,148346.0,-123133.0,1317202.0,134.0,140.26666666666665
2013-03-31,16648.2,14.100000000000001,429970.0,76.66666666666667,4583000.0,-1.6333333333333335,47.395,152418.0,-115453.0,1337919.0,134.53333333333333,140.86666666666667
2013-06-30,16728.7,70.4,431516.0,81.66666666666667,4503000.0,4.466666666666666,47.844,149181.0,-114614.0,1336563.0,133.1,139.46666666666667
2013-09-30,16953.8,83.9,433008.0,81.56666666666666,4307000.0,14.833333333333334,47.705,163308.0,-112890.0,1346691.0,132.29999999999998,139.36666666666667
2013-12-31,17192.0,73.4,432794.0,76.93333333333334,4459000.0,7.333333333333333,47.641000000000005,164457.0,-103904.0,1375917.0,131.9,138.13333333333333
2014-03-31,17197.7,53.1,435932.0,80.93333333333334,4253000.0,10.0,48.592,161819.0,-120492.0,1380833.0,133.76666666666665,139.53333333333333
2014-06-30,17518.5,87.2,437739.0,82.83333333333333,4114000.0,16.466666666666665,51.348,166915.0,-122205.0,1413979.0,133.4,140.1
2014-09-30,17804.2,107.5,439707.0,82.96666666666665,3897000.0,21.933333333333334,51.475,180099.0,-117542.0,1420070.0,132.46666666666667,139.0
2014-12-31,17912.1,87.9,442446.0,89.76666666666667,3751000.0,25.166666666666668,50.883,216667.0,-123713.0,1402380.0,129.5,133.20000000000002
2015-03-31,18063.5,84.6,444318.0,95.5,3779000.0,10.466666666666667,51.697,237885.0,-121500.0,1339867.0,125.96666666666665,125.60000000000001
2015-06-30,18279.8,60.099999999999994,446144.0,94.23333333333333,3609000.0,7.833333333333333,53.510999999999996,256147.0,-120763.0,1355976.0,125.36666666666667,126.06666666666666
2015-09-30,18401.6,48.2,446837.0,90.73333333333333,3565000.0,2.1666666666666665,54.989999999999995,255012.0,-126186.0,1348635.0,123.36666666666667,123.5
2015-12-31,18435.1,68.4,448837.0,91.3,3493000.0,-5.766666666666667,54.087,249693.0,-122327.0,1328607.0,120.96666666666665,120.53333333333335
2016-03-31,18525.9,48.6,452810.0,91.56666666666666,3518000.0,-0.4666666666666662,53.441,238812.0,-120151.0,1294662.0,118.33333333333333,117.56666666666666
2016-06-30,18711.7,39.0,453429.0,92.39999999999999,3489000.0,-1.0666666666666667,53.099000000000004,245781.0,-118798.0,1321260.0,119.86666666666667,119.7
2016-09-30,18892.6,52.5,455094.0,90.33333333333333,3357000.0,6.333333333333333,53.992000000000004,241217.0,-117083.0,1339556.0,120.56666666666666,120.63333333333333
2016-12-31,19089.4,48.6,455904.0,93.06666666666666,3523000.0,14.666666666666666,54.023,229454.0,-123427.0,1370531.0,120.93333333333334,121.3
2017-03-31,19280.1,71.2,457697.0,97.23333333333333,2832000.0,31.96666666666667,52.412000000000006,215308.0,-124465.0,1401780.0,121.89999999999999,122.5
2017-06-30,19438.6,58.4,459642.0,96.36666666666667,3087000.0,27.866666666666664,51.376999999999995,216550.0,-130791.0,1397573.0,121.89999999999999,122.63333333333333
2017-09-30,19692.6,54.4,461358.0,95.10000000000001,3607000.0,22.366666666666664,52.601,208061.0,-126838.0,1425355.0,123.0,123.0
2017-12-31,20037.1,45.5,461318.0,98.36666666666667,3173000.0,27.3,54.372,209476.0,-134846.0,1489173.0,124.43333333333334,124.96666666666665
2018-03-31,20328.6,71.6,464836.0,98.93333333333334,2954000.0,25.0,52.285,210846.0,-139221.0,1491172.0,125.89999999999999,126.60000000000001
2018-06-30,20580.9,77.8,466726.0,98.33333333333333,2884000.0,25.233333333333334,53.156,214331.0,-132869.0,1532922.0,127.56666666666666,127.83333333333333
2018-09-30,20798.7,88.0,467665.0,98.06666666666666,2698000.0,18.5,52.969,220620.0,-149106.0,1545404.0,127.33333333333333,127.8
2018-12-31,20917.9,53.5,469929.0,98.13333333333333,2876000.0,15.066666666666668,54.129000000000005,224678.0,-156300.0,1533689.0,126.96666666666665,126.30000000000001
2019-03-31,21111.6,37.9,470051.0,94.46666666666665,2840000.0,8.666666666666666,51.774,239690.0,-144509.0,1512345.0,126.13333333333333,125.7
2019-06-30,21397.9,50.3,470678.0,98.46666666666665,2839000.0,8.566666666666666,52.715999999999994,245417.0,-149519.0,1527439.0,126.60000000000001,126.46666666666665
2019-09-30,21717.2,52.0,473697.0,93.8,2727000.0,15.433333333333332,53.284,244809.0,-141512.0,1526150.0,125.60000000000001,125.16666666666667
2019-12-31,21933.2,60.5,476019.0,97.2,2915000.0,6.833333333333333,52.089,242263.0,-123730.0,1518357.0,125.10000000000001,124.73333333333333
2020-03-31,21751.2,22.3,472575.0,96.63333333333333,11254000.0,12.0,45.805,236014.0,-125867.0,1496299.0,124.2,123.60000000000001
2020-06-30,19958.3,-113.4,412700.0,74.06666666666666,35481000.0,-25.400000000000002,34.994,222556.0,-155044.0,1282235.0,118.89999999999999,119.26666666666667
2020-09-30,21704.4,40.4,438644.0,75.66666666666667,13553000.0,20.433333333333334,47.985,223542.0,-177727.0,1479366.0,122.13333333333333,122.89999999999999
2020-12-31,22087.2,-2.1999999999999993,449840.0,79.8,10329000.0,24.099999999999998,49.768,223355.0,-187403.0,1538741.0,124.16666666666667,123.76666666666667
2021-03-31,22680.7,18.799999999999997,450685.0,80.23333333333333,9836000.0,33.36666666666667,51.316,230514.0,-194114.0,1632659.0,131.4,128.13333333333333
2021-06-30,23425.9,51.1,454350.0,85.56666666666666,6341000.0,36.166666666666664,52.149,232555.0,-202081.0,1719981.0,138.5,132.70000000000002
2021-09-30,23982.4,80.6,459866.0,74.76666666666667,4712000.0,25.599999999999998,41.792,245157.0,-216414.0,1781121.0,142.43333333333334,134.6
2021-12-31,24813.6,55.400000000000006,466104.0,69.89999999999999,3235000.0,26.76666666666667,39.649,275016.0,-224666.0,1862322.0,145.4,137.4
2022-03-31,25250.3,41.1,472919.0,63.13333333333333,2926000.0,21.2,43.306,302750.0,-267682.0,1989946.0,153.4,143.16666666666666
2022-06-30,25861.3,16.3,474363.0,57.86666666666667,2760000.0,4.1000000000000005,41.727000000000004,344212.0,-244820.0,2053992.0,164.06666666666666,148.06666666666666
2022-09-30,26336.3,12.7,475803.0,56.1,2748000.0,-3.8666666666666667,42.174,394904.0,-203136.0,2025912.0,158.53333333333333,144.70000000000002
2022-12-31,26770.5,-9.8,476450.0,58.800000000000004,2895000.0,-13.233333333333334,43.556,452932.0,-208092.0,1993532.0,154.0666666666667,142.03333333333333
2023-03-31,27216.4,-5.199999999999999,481424.0,64.60000000000001,2589000.0,-15.6,46.748000000000005,539460.0,-196589.0,1983076.0,151.29999999999998,140.73333333333335
2023-06-30,27530.1,-38.9,482749.0,62.300000000000004,2995000.0,-19.099999999999998,48.947,596941.0,-202087.0,1949510.0,148.63333333333333,139.79999999999998
2023-09-30,28074.8,-29.6,484100.0,69.56666666666666,3249000.0,-6.033333333333334,48.601,614800.0,-182489.0,1985169.0,148.9,140.23333333333335
2023-12-31,28424.7,-28.3,484221.0,64.93333333333334,2750000.0,-10.133333333333333,47.841,674547.0,-193041.0,1997337.0,147.53333333333333,139.29999999999998
2024-03-31,28708.2,-10.0,483628.0,78.43333333333334,2758000.0,0.9,48.045,691513.0,-199774.0,1981946.0,148.29999999999998,139.86666666666667
2024-06-30,29147.0,5.5,483814.0,71.5,2907000.0,4.133333333333333,48.561,713568.0,-221458.0,1988313.0,149.0,141.6
2024-09-30,29511.7,-19.5,484446.0,68.13333333333334,3000000.0,3.466666666666667,48.605000000000004,718576.0,-231351.0,2013911.0,148.23333333333332,141.36666666666667
2024-12-31,29825.2,5.9,484300.0,72.10000000000001,2931000.0,-3.1,50.866,703643.0,-250950.0,2035202.0,149.03333333333333,141.26666666666668
2025-03-31,30042.1,-19.2,490710.0,64.46666666666667,2874000.0,24.96666666666667,50.721,690353.0,-385498.0,2073121.0,152.23333333333332,141.83333333333334
2025-06-30,30485.7,-43.3,490608.0,55.03333333333334,3039000.0,-11.466666666666667,49.699,678440.0,-190393.0,2097349.0,152.6,141.7
2025-09-30,,31.7,326500.0,58.333333333333336,2749000.0,12.933333333333332,33.698,223053.0,-78311.0,711349.0,153.2,141.4
2025-12-31,,-17.4,,,,-12.8,,,0.0,0.0,,
